entity_id,entity_title,name,pageUrl
PID_000015331780,Clarissa_Eden,Clarissa Eden,https://en.wikipedia.org/?curid=4956395
PID_000015331898,Mohagher_Iqbal,Mohagher Iqbal,https://en.wikipedia.org/?curid=49577330
PID_000015331953,Maddalena_Caterina_Morano,Maddalena Caterina Morano,https://en.wikipedia.org/?curid=49579557
PID_000015331967,Jek_Yeun_Thong,Jek Yeun Thong,https://en.wikipedia.org/?curid=49579965
PID_000015331986,Alfred_Baldwin_(politician),Alfred Baldwin (politician),https://en.wikipedia.org/?curid=4958045
PID_000015332112,Stanley_Baldwin,Stanley Baldwin,https://en.wikipedia.org/?curid=49584
PID_000015332168,T._Jefferson_Coolidge,T. Jefferson Coolidge,https://en.wikipedia.org/?curid=49585510
PID_000015332199,Sergey_Abisov,Sergey Abisov,https://en.wikipedia.org/?curid=49586498
PID_000015332240,James_Longstreet,James Longstreet,https://en.wikipedia.org/?curid=49588
PID_000015332384,Chiu_Tai-san,Chiu Tai-san,https://en.wikipedia.org/?curid=49592429
PID_000015332431,Mac_Maharaj,Mac Maharaj,https://en.wikipedia.org/?curid=4959484
PID_000015332469,Sergey_Surovikin,Sergey Surovikin,https://en.wikipedia.org/?curid=49596826
PID_000015332730,Vivian_Bercovici,Vivian Bercovici,https://en.wikipedia.org/?curid=49607068
PID_000015332787,Anthony_Abell,Anthony Abell,https://en.wikipedia.org/?curid=49608545
PID_000015333023,Clemente_Marchisio,Clemente Marchisio,https://en.wikipedia.org/?curid=49618768
PID_000015333037,Audimulapu_Suresh,Audimulapu Suresh,https://en.wikipedia.org/?curid=49619136
PID_000015333051,Nathan_B._Scott,Nathan B. Scott,https://en.wikipedia.org/?curid=4962016
PID_000015333143,Dennis_White_(colonial_administrator),Dennis White (colonial administrator),https://en.wikipedia.org/?curid=49623115
PID_000015333151,Guy_D._Goff,Guy D. Goff,https://en.wikipedia.org/?curid=4962325
PID_000015333170,Vyacheslav_Bitarov,Vyacheslav Bitarov,https://en.wikipedia.org/?curid=49625622
PID_000015333196,Philip_Rycroft,Philip Rycroft,https://en.wikipedia.org/?curid=49627353
PID_000015333265,Marguerite_Rutan,Marguerite Rutan,https://en.wikipedia.org/?curid=49629921
PID_000015333486,Boris_Titov,Boris Titov,https://en.wikipedia.org/?curid=49638593
PID_000015333503,Itō_Hirobumi,Itō Hirobumi,https://en.wikipedia.org/?curid=49639
PID_000015333517,Joel_Villanueva,Joel Villanueva,https://en.wikipedia.org/?curid=49639697
PID_000015333590,E._Spencer_Pratt,E. Spencer Pratt,https://en.wikipedia.org/?curid=49642056
PID_000015333644,Robert_J._Jackson_Jr.,Robert J. Jackson Jr.,https://en.wikipedia.org/?curid=49643627
PID_000015333648,Lewis_D._Campbell,Lewis D. Campbell,https://en.wikipedia.org/?curid=4964375
PID_000015333884,Todd_C._Chapman,Todd C. Chapman,https://en.wikipedia.org/?curid=49650607
PID_000015334082,Helen_La_Lime,Helen La Lime,https://en.wikipedia.org/?curid=49654449
PID_000015334100,Richard_Clifton,Richard Clifton,https://en.wikipedia.org/?curid=4965475
PID_000015334255,Maria_Anna_Sala,Maria Anna Sala,https://en.wikipedia.org/?curid=49658900
PID_000015334397,Stephanie_S._Sullivan,Stephanie S. Sullivan,https://en.wikipedia.org/?curid=49662702
PID_000015334490,Julieta_Valls_Noyes,Julieta Valls Noyes,https://en.wikipedia.org/?curid=49665143
PID_000015334511,Albert_Norton_Richards,Albert Norton Richards,https://en.wikipedia.org/?curid=4966615
PID_000015334551,Marcia_Bernicat,Marcia Bernicat,https://en.wikipedia.org/?curid=49667851
PID_000015334646,Henry_P._Fletcher,Henry P. Fletcher,https://en.wikipedia.org/?curid=4967103
PID_000015334727,William_B._Greeley,William B. Greeley,https://en.wikipedia.org/?curid=49674573
PID_000015334731,Linda_Swartz_Taglialatela,Linda Swartz Taglialatela,https://en.wikipedia.org/?curid=49674664
PID_000015334749,Cynthia_Akuetteh,Cynthia Akuetteh,https://en.wikipedia.org/?curid=49675354
PID_000015334775,Mark_Francis_Russell,Mark Francis Russell,https://en.wikipedia.org/?curid=49676423
PID_000015334832,Richard_Hatfield,Richard Hatfield,https://en.wikipedia.org/?curid=496784
PID_000015334855,Ebrahim_Raisi,Ebrahim Raisi,https://en.wikipedia.org/?curid=49679283
PID_000015334861,Carl_Lampert,Carl Lampert,https://en.wikipedia.org/?curid=49679575
PID_000015334875,Joseph_Cahill,Joseph Cahill,https://en.wikipedia.org/?curid=496803
PID_000015334880,Frank_Moores,Frank Moores,https://en.wikipedia.org/?curid=496805
PID_000015335070,Carolyn_Wright_(Chief_Justice),Carolyn Wright (Chief Justice),https://en.wikipedia.org/?curid=49689848
PID_000015335150,Gertrude_Prosperi,Gertrude Prosperi,https://en.wikipedia.org/?curid=49694672
PID_000015335320,Reuben_Brigety,Reuben Brigety,https://en.wikipedia.org/?curid=49704997
PID_000015335487,Vahid_Jalalzadeh,Vahid Jalalzadeh,https://en.wikipedia.org/?curid=49715071
PID_000015335515,Winston_Garcia,Winston Garcia,https://en.wikipedia.org/?curid=49716562
PID_000015335557,Kirsten_Baesler,Kirsten Baesler,https://en.wikipedia.org/?curid=49718918
PID_000015335596,Paolo_Borgia,Paolo Borgia,https://en.wikipedia.org/?curid=49721753
PID_000015335655,Théodore_Robitaille,Théodore Robitaille,https://en.wikipedia.org/?curid=4972541
PID_000015335666,Chris_Wormald,Chris Wormald,https://en.wikipedia.org/?curid=49726696
PID_000015335681,Jane_Randolph_Jefferson,Jane Randolph Jefferson,https://en.wikipedia.org/?curid=4972751
PID_000015335689,Anna_Maria_Adorni_Botti,Anna Maria Adorni Botti,https://en.wikipedia.org/?curid=49727885
PID_000015335695,Akbar_Nikzad,Akbar Nikzad,https://en.wikipedia.org/?curid=49728918
PID_000015335709,Ferdinando_Maria_Baccilieri,Ferdinando Maria Baccilieri,https://en.wikipedia.org/?curid=49729528
PID_000015335744,Ted_Osius,Ted Osius,https://en.wikipedia.org/?curid=49732481
PID_000015335786,Stephen_G._Burns,Stephen G. Burns,https://en.wikipedia.org/?curid=49734753
PID_000015335980,Donald_Laverdure,Donald Laverdure,https://en.wikipedia.org/?curid=4974628
PID_000015336073,Jon_Finer,Jon Finer,https://en.wikipedia.org/?curid=49751688
PID_000015336104,Mikhail_Fradkov,Mikhail Fradkov,https://en.wikipedia.org/?curid=497533
PID_000015336128,Sterling_Lyon,Sterling Lyon,https://en.wikipedia.org/?curid=497548
PID_000015336145,Edward_Hyde_(Governor_of_North_Carolina),Edward Hyde (Governor of North Carolina),https://en.wikipedia.org/?curid=4975561
PID_000015336256,Patrick_Gordon_Walker,Patrick Gordon Walker,https://en.wikipedia.org/?curid=497614
PID_000015336383,Abdullah_Al_Kafi,Abdullah Al Kafi,https://en.wikipedia.org/?curid=49768093
PID_000015336387,Paul_Anthony_Lee,Paul Anthony Lee,https://en.wikipedia.org/?curid=49768352
PID_000015336465,Giulia_Valle,Giulia Valle,https://en.wikipedia.org/?curid=49773850
PID_000015336550,Dinesh_Maheshwari,Dinesh Maheshwari,https://en.wikipedia.org/?curid=49779129
PID_000015336682,John_Quincy_Smith,John Quincy Smith,https://en.wikipedia.org/?curid=4978553
PID_000015336743,Jan_Wojciech_Balicki,Jan Wojciech Balicki,https://en.wikipedia.org/?curid=49788164
PID_000015336800,Mahmoud_Hojjati,Mahmoud Hojjati,https://en.wikipedia.org/?curid=49790541
PID_000015336806,Ali-Asghar_Fani,Ali-Asghar Fani,https://en.wikipedia.org/?curid=49790939
PID_000015336815,"Andrew_Turnbull,_Baron_Turnbull","Andrew Turnbull, Baron Turnbull",https://en.wikipedia.org/?curid=497913
PID_000015336837,Mohammad_Farhadi,Mohammad Farhadi,https://en.wikipedia.org/?curid=49793136
PID_000015336878,Katharine_Abraham,Katharine Abraham,https://en.wikipedia.org/?curid=49795256
PID_000015336890,Fazle_Kabir,Fazle Kabir,https://en.wikipedia.org/?curid=49795840
PID_000015336914,Kathryn_L._Shaw,Kathryn L. Shaw,https://en.wikipedia.org/?curid=49796591
PID_000015336967,Christos_Staikouras,Christos Staikouras,https://en.wikipedia.org/?curid=49798419
PID_000015337079,Rafaela_Porras_Ayllón,Rafaela Porras Ayllón,https://en.wikipedia.org/?curid=49803850
PID_000015337167,John_Caulfield_(diplomat),John Caulfield (diplomat),https://en.wikipedia.org/?curid=49808526
PID_000015337173,Richard_F._Kneip,Richard F. Kneip,https://en.wikipedia.org/?curid=498087
PID_000015337224,Irma_Carrillo_Ramirez,Irma Carrillo Ramirez,https://en.wikipedia.org/?curid=49810974
PID_000015337354,Niluka_Ekanayake,Niluka Ekanayake,https://en.wikipedia.org/?curid=49819752
PID_000015337512,Nikos_Filis,Nikos Filis,https://en.wikipedia.org/?curid=49828841
PID_000015337671,Klajda_Gjosha,Klajda Gjosha,https://en.wikipedia.org/?curid=49837922
PID_000015337722,"Osbert_Peake,_1st_Viscount_Ingleby","Osbert Peake, 1st Viscount Ingleby",https://en.wikipedia.org/?curid=4984001
PID_000015337848,Bruce_H._Andrews,Bruce H. Andrews,https://en.wikipedia.org/?curid=49843236
PID_000015337940,John_R._Hubbard,John R. Hubbard,https://en.wikipedia.org/?curid=4984835
PID_000015337973,Giuseppe_Oddi,Giuseppe Oddi,https://en.wikipedia.org/?curid=49850537
PID_000015337974,"Philip_Sidney,_2nd_Viscount_De_L'Isle","Philip Sidney, 2nd Viscount De L'Isle",https://en.wikipedia.org/?curid=4985063
PID_000015337986,Prak_Sokhonn,Prak Sokhonn,https://en.wikipedia.org/?curid=49851353
PID_000015338011,María_Angélica_Pérez,María Angélica Pérez,https://en.wikipedia.org/?curid=49852030
PID_000015338018,Dwight_L._Bush_Sr.,Dwight L. Bush Sr.,https://en.wikipedia.org/?curid=49852249
PID_000015338087,Vaino_Spencer,Vaino Spencer,https://en.wikipedia.org/?curid=49856413
PID_000015338133,Andrei_Galbur,Andrei Galbur,https://en.wikipedia.org/?curid=49858959
PID_000015338173,Edwin_P._Morrow,Edwin P. Morrow,https://en.wikipedia.org/?curid=4986127
PID_000015338222,Pere_Tarrés_i_Claret,Pere Tarrés i Claret,https://en.wikipedia.org/?curid=49864443
PID_000015338248,Daniel_D._Pratt,Daniel D. Pratt,https://en.wikipedia.org/?curid=4986650
PID_000015338301,Joseph_E._McDonald,Joseph E. McDonald,https://en.wikipedia.org/?curid=4986834
PID_000015338369,Kathryn_D._Sullivan,Kathryn D. Sullivan,https://en.wikipedia.org/?curid=498730
PID_000015338499,Joseph_Rwegasira,Joseph Rwegasira,https://en.wikipedia.org/?curid=49878558
PID_000015338501,Nani_A._Coloretti,Nani A. Coloretti,https://en.wikipedia.org/?curid=49878744
PID_000015338555,"Richard_Long,_4th_Viscount_Long","Richard Long, 4th Viscount Long",https://en.wikipedia.org/?curid=4988227
PID_000015338582,Wayne_Goss,Wayne Goss,https://en.wikipedia.org/?curid=498826
PID_000015338715,John_Pettit,John Pettit,https://en.wikipedia.org/?curid=4988735
PID_000015338776,Patsy_Reddy,Patsy Reddy,https://en.wikipedia.org/?curid=49890708
PID_000015338783,Miguel_Ángel_Ayuso_Guixot,Miguel Ángel Ayuso Guixot,https://en.wikipedia.org/?curid=49891324
PID_000015338819,James_Cole_Jr.,James Cole Jr.,https://en.wikipedia.org/?curid=49893170
PID_000015338821,Kermit_Gordon,Kermit Gordon,https://en.wikipedia.org/?curid=4989328
PID_000015338828,Kenneth_Arrow,Kenneth Arrow,https://en.wikipedia.org/?curid=49894
PID_000015338856,Clotilde_Micheli,Clotilde Micheli,https://en.wikipedia.org/?curid=49895669
PID_000015338883,Daniel_J._Boorstin,Daniel J. Boorstin,https://en.wikipedia.org/?curid=498969
PID_000015338968,Sergiu_Sîrbu_(politician),Sergiu Sîrbu (politician),https://en.wikipedia.org/?curid=49902665
PID_000015338974,Jeremy_Curtin,Jeremy Curtin,https://en.wikipedia.org/?curid=49903588
PID_000015339084,Joseph_Dodge,Joseph Dodge,https://en.wikipedia.org/?curid=4991044
PID_000015339117,Cecil_Hechanova,Cecil Hechanova,https://en.wikipedia.org/?curid=49912852
PID_000015339146,John_F._Clark,John F. Clark,https://en.wikipedia.org/?curid=4991421
PID_000015339241,Ripun_Bora,Ripun Bora,https://en.wikipedia.org/?curid=49918674
PID_000015339257,Kelly_C._Degnan,Kelly C. Degnan,https://en.wikipedia.org/?curid=49919253
PID_000015339313,Alice_Lau,Alice Lau,https://en.wikipedia.org/?curid=49921782
PID_000015339420,Sahebeh_Rouhani,Sahebeh Rouhani,https://en.wikipedia.org/?curid=49926557
PID_000015339424,Mansoureh_Khojasteh_Bagherzadeh,Mansoureh Khojasteh Bagherzadeh,https://en.wikipedia.org/?curid=49926639
PID_000015339584,Jean_Pelletier,Jean Pelletier,https://en.wikipedia.org/?curid=499351
PID_000015340019,"Sir_Charles_Trevelyan,_3rd_Baronet","Sir Charles Trevelyan, 3rd Baronet",https://en.wikipedia.org/?curid=4995710
PID_000015340064,Jumoke_Oduwole,Jumoke Oduwole,https://en.wikipedia.org/?curid=49959178
PID_000015340160,Qanat_Bozymbaev,Qanat Bozymbaev,https://en.wikipedia.org/?curid=49963426
PID_000015340187,Mahbubul_Alam_Tara,Mahbubul Alam Tara,https://en.wikipedia.org/?curid=49964014
PID_000015340196,"Ian_Macpherson,_1st_Baron_Strathcarron","Ian Macpherson, 1st Baron Strathcarron",https://en.wikipedia.org/?curid=4996423
PID_000015340226,Shapour_Marhaba,Shapour Marhaba,https://en.wikipedia.org/?curid=49965045
PID_000015340266,David_Christie_(politician),David Christie (politician),https://en.wikipedia.org/?curid=4996726
PID_000015340379,Robert_T._Yamate,Robert T. Yamate,https://en.wikipedia.org/?curid=49969988
PID_000015340409,Mary_D._Nichols,Mary D. Nichols,https://en.wikipedia.org/?curid=49971901
PID_000015340462,Carlos_Bea,Carlos Bea,https://en.wikipedia.org/?curid=4997348
PID_000015340558,Samuel_D._Heins,Samuel D. Heins,https://en.wikipedia.org/?curid=49976420
PID_000015340649,Judith_Beth_Cefkin,Judith Beth Cefkin,https://en.wikipedia.org/?curid=49979739
PID_000015340671,Frederick_W._A._G._Haultain,Frederick W. A. G. Haultain,https://en.wikipedia.org/?curid=499806
PID_000015340706,Nicholas_Johnson,Nicholas Johnson,https://en.wikipedia.org/?curid=4998211
PID_000015340831,Viktor_Shokin,Viktor Shokin,https://en.wikipedia.org/?curid=49987794
PID_000015340931,Roscoe_C._Patterson,Roscoe C. Patterson,https://en.wikipedia.org/?curid=4999061
PID_000015340972,Frank_P._Briggs,Frank P. Briggs,https://en.wikipedia.org/?curid=4999198
PID_000015341000,Thomas_Strobl,Thomas Strobl,https://en.wikipedia.org/?curid=49992818
PID_000015341073,James_S._Green,James S. Green,https://en.wikipedia.org/?curid=4999479
PID_000015341074,Mark_Brantley,Mark Brantley,https://en.wikipedia.org/?curid=49994819
PID_000015341235,Abby_Finkenauer,Abby Finkenauer,https://en.wikipedia.org/?curid=50000800
PID_000015341266,James_Thomas_Milton_Anderson,James Thomas Milton Anderson,https://en.wikipedia.org/?curid=500019
PID_000015341312,Steven_Majiedt,Steven Majiedt,https://en.wikipedia.org/?curid=50004022
PID_000015341545,Alfredo_Benjamin_Caguioa,Alfredo Benjamin Caguioa,https://en.wikipedia.org/?curid=50011742
PID_000015341585,Karen_Donfried,Karen Donfried,https://en.wikipedia.org/?curid=50013112
PID_000015341594,Tom_Malinowski,Tom Malinowski,https://en.wikipedia.org/?curid=50013435
PID_000015341616,Masoud_Soltanifar,Masoud Soltanifar,https://en.wikipedia.org/?curid=50014419
PID_000015341628,Reza_Salehi_Amiri,Reza Salehi Amiri,https://en.wikipedia.org/?curid=50014700
PID_000015341648,Regina_Protmann,Regina Protmann,https://en.wikipedia.org/?curid=50015
PID_000015341673,Valeriy_Hubenko,Valeriy Hubenko,https://en.wikipedia.org/?curid=50016204
PID_000015341704,Joan_A._Polaschik,Joan A. Polaschik,https://en.wikipedia.org/?curid=50017430
PID_000015341741,Hugh_Gladney_Grant,Hugh Gladney Grant,https://en.wikipedia.org/?curid=50019091
PID_000015341812,Boss_Johnson,Boss Johnson,https://en.wikipedia.org/?curid=500210
PID_000015341932,Victoria_Coates,Victoria Coates,https://en.wikipedia.org/?curid=50025093
PID_000015342007,Alice-Mary_Higgins,Alice-Mary Higgins,https://en.wikipedia.org/?curid=50029524
PID_000015342046,Antoine_Chevrier,Antoine Chevrier,https://en.wikipedia.org/?curid=50031326
PID_000015342080,Amos_Hochstein,Amos Hochstein,https://en.wikipedia.org/?curid=50032286
PID_000015342242,Marc_Bean,Marc Bean,https://en.wikipedia.org/?curid=50039415
PID_000015342247,Pierre-François_Jamet,Pierre-François Jamet,https://en.wikipedia.org/?curid=50039572
PID_000015342271,Ang_Vong_Vathana,Ang Vong Vathana,https://en.wikipedia.org/?curid=50040955
PID_000015342287,Mohammad_Jafar_Montazeri,Mohammad Jafar Montazeri,https://en.wikipedia.org/?curid=50041355
PID_000015342339,Mohammad_Mustafa_(politician),Mohammad Mustafa (politician),https://en.wikipedia.org/?curid=50042196
PID_000015342349,Chum_Bunrong,Chum Bunrong,https://en.wikipedia.org/?curid=50042360
PID_000015342351,Khulubuse_Zuma,Khulubuse Zuma,https://en.wikipedia.org/?curid=50042369
PID_000015342366,Sitaram_Kunte,Sitaram Kunte,https://en.wikipedia.org/?curid=50042815
PID_000015342378,Leona_Theron,Leona Theron,https://en.wikipedia.org/?curid=50043153
PID_000015342422,John_Addo_Kufuor,John Addo Kufuor,https://en.wikipedia.org/?curid=50045258
PID_000015342456,Hadelin_de_La_Tour_du_Pin,Hadelin de La Tour du Pin,https://en.wikipedia.org/?curid=50046011
PID_000015342475,Abubakar_Malami,Abubakar Malami,https://en.wikipedia.org/?curid=50046634
PID_000015342589,Savina_Petrilli,Savina Petrilli,https://en.wikipedia.org/?curid=50050851
PID_000015342637,Geoffrey_Pattie,Geoffrey Pattie,https://en.wikipedia.org/?curid=5005320
PID_000015342762,David_Nye_(judge),David Nye (judge),https://en.wikipedia.org/?curid=50058886
PID_000015343011,Michael_Wernick,Michael Wernick,https://en.wikipedia.org/?curid=50069082
PID_000015343076,Antonio_Quarracino,Antonio Quarracino,https://en.wikipedia.org/?curid=5007152
PID_000015343230,James_Carroll_Napier,James Carroll Napier,https://en.wikipedia.org/?curid=50077697
PID_000015343302,Jean-Bernard_Rousseau,Jean-Bernard Rousseau,https://en.wikipedia.org/?curid=50081021
PID_000015343320,Steve_H._Murdock,Steve H. Murdock,https://en.wikipedia.org/?curid=50081589
PID_000015343558,Michael_L._Igoe,Michael L. Igoe,https://en.wikipedia.org/?curid=5009543
PID_000015343560,Matthew_Henry_Richey,Matthew Henry Richey,https://en.wikipedia.org/?curid=5009562
PID_000015343622,Akua_Donkor,Akua Donkor,https://en.wikipedia.org/?curid=50097819
PID_000015343687,Thomas_Edward_Taylor,Thomas Edward Taylor,https://en.wikipedia.org/?curid=5010025
PID_000015343764,Robert_A._Seiple,Robert A. Seiple,https://en.wikipedia.org/?curid=50104805
PID_000015343781,Sarah_Leo,Sarah Leo,https://en.wikipedia.org/?curid=50105302
PID_000015343912,Paul_Comtois,Paul Comtois,https://en.wikipedia.org/?curid=5011120
PID_000015344010,Will_H._Hays,Will H. Hays,https://en.wikipedia.org/?curid=501161
PID_000015344052,Hasanul_Haq_Inu,Hasanul Haq Inu,https://en.wikipedia.org/?curid=50119704
PID_000015344057,Lucy_Tamlyn,Lucy Tamlyn,https://en.wikipedia.org/?curid=50120067
PID_000015344088,Maria_Elisabetta_Renzi,Maria Elisabetta Renzi,https://en.wikipedia.org/?curid=50123677
PID_000015344173,Ruprecht_Polenz,Ruprecht Polenz,https://en.wikipedia.org/?curid=5012894
PID_000015344239,Marcelo_Castro,Marcelo Castro,https://en.wikipedia.org/?curid=50132603
PID_000015344254,Alaina_B._Teplitz,Alaina B. Teplitz,https://en.wikipedia.org/?curid=50133642
PID_000015344263,Laura_Farnsworth_Dogu,Laura Farnsworth Dogu,https://en.wikipedia.org/?curid=50134674
PID_000015344316,Mubariz_Gurbanli,Mubariz Gurbanli,https://en.wikipedia.org/?curid=50138831
PID_000015344336,Laura_Evangelista_Alvarado_Cardozo,Laura Evangelista Alvarado Cardozo,https://en.wikipedia.org/?curid=50139402
PID_000015344486,Elizabeth_Littlefield,Elizabeth Littlefield,https://en.wikipedia.org/?curid=50146433
PID_000015344550,Leonid_Feodorov,Leonid Feodorov,https://en.wikipedia.org/?curid=5014963
PID_000015344681,Suraj_Bhan,Suraj Bhan,https://en.wikipedia.org/?curid=5015670
PID_000015344728,A._K._M._Nurul_Islam,A. K. M. Nurul Islam,https://en.wikipedia.org/?curid=50159896
PID_000015344829,Ted_Baillieu,Ted Baillieu,https://en.wikipedia.org/?curid=5016732
PID_000015344877,Abdul_Sattar_(Maharashtra_politician),Abdul Sattar (Maharashtra politician),https://en.wikipedia.org/?curid=50169990
PID_000015344940,Sooronbay_Jeenbekov,Sooronbay Jeenbekov,https://en.wikipedia.org/?curid=50172598
PID_000015345082,Vaja_Babubhai,Vaja Babubhai,https://en.wikipedia.org/?curid=50179447
PID_000015345096,Aslam_Shaikh,Aslam Shaikh,https://en.wikipedia.org/?curid=50180844
PID_000015345100,Varsha_Gaikwad,Varsha Gaikwad,https://en.wikipedia.org/?curid=50181035
PID_000015345131,Narhari_Zirwal,Narhari Zirwal,https://en.wikipedia.org/?curid=50183286
PID_000015345290,Michael_Stewart_Witherell,Michael Stewart Witherell,https://en.wikipedia.org/?curid=50191413
PID_000015345344,C.-T._James_Huang,C.-T. James Huang,https://en.wikipedia.org/?curid=50195527
PID_000015345347,Ignasius_Jonan,Ignasius Jonan,https://en.wikipedia.org/?curid=50195646
PID_000015345431,Sushila_Karki,Sushila Karki,https://en.wikipedia.org/?curid=50200885
PID_000015345607,Kim_Boo-kyum,Kim Boo-kyum,https://en.wikipedia.org/?curid=50209199
PID_000015345640,"Gerry_Grimstone,_Baron_Grimstone_of_Boscobel","Gerry Grimstone, Baron Grimstone of Boscobel",https://en.wikipedia.org/?curid=50211009
PID_000015345804,Chung_Sye-kyun,Chung Sye-kyun,https://en.wikipedia.org/?curid=50217487
PID_000015345881,Dawn_M._Liberi,Dawn M. Liberi,https://en.wikipedia.org/?curid=50220255
PID_000015345894,Erica_Barks-Ruggles,Erica Barks-Ruggles,https://en.wikipedia.org/?curid=50220835
PID_000015345898,Chin_Young,Chin Young,https://en.wikipedia.org/?curid=50221019
PID_000015345988,Choo_Mi-ae,Choo Mi-ae,https://en.wikipedia.org/?curid=50223964
PID_000015346068,Jamal_Abu_Samhadana,Jamal Abu Samhadana,https://en.wikipedia.org/?curid=5022700
PID_000015346078,Patrick_Bernasconi,Patrick Bernasconi,https://en.wikipedia.org/?curid=50227399
PID_000015346166,Mary_Catherine_Phee,Mary Catherine Phee,https://en.wikipedia.org/?curid=50230174
PID_000015346181,Patricia_Alsup,Patricia Alsup,https://en.wikipedia.org/?curid=50231111
PID_000015346351,Akinsanya_Sunny_Ajose,Akinsanya Sunny Ajose,https://en.wikipedia.org/?curid=50238651
PID_000015346360,Catherine_Ebert-Gray,Catherine Ebert-Gray,https://en.wikipedia.org/?curid=50238936
PID_000015346492,Oliver_Max_Gardner,Oliver Max Gardner,https://en.wikipedia.org/?curid=502444
PID_000015346630,John_Armstrong_Jr.,John Armstrong Jr.,https://en.wikipedia.org/?curid=502508
PID_000015346641,Ajoy_Mehta,Ajoy Mehta,https://en.wikipedia.org/?curid=50251578
PID_000015346655,Eric_Williams,Eric Williams,https://en.wikipedia.org/?curid=50252
PID_000015346674,Thomas_J._Jarvis,Thomas J. Jarvis,https://en.wikipedia.org/?curid=502529
PID_000015346692,Aurelia_E._Brazeal,Aurelia E. Brazeal,https://en.wikipedia.org/?curid=50254239
PID_000015346771,Lin_Bih-jaw,Lin Bih-jaw,https://en.wikipedia.org/?curid=50258193
PID_000015346772,Cho_Ramaswamy,Cho Ramaswamy,https://en.wikipedia.org/?curid=5025824
PID_000015346785,Henry_Harvey_Williams,Henry Harvey Williams,https://en.wikipedia.org/?curid=50258868
PID_000015346836,Ricardo_Lagos,Ricardo Lagos,https://en.wikipedia.org/?curid=5026209
PID_000015346850,John_Branch,John Branch,https://en.wikipedia.org/?curid=502630
PID_000015346872,JP_Dange,JP Dange,https://en.wikipedia.org/?curid=50263972
PID_000015346874,"Bertram_Bowyer,_2nd_Baron_Denham","Bertram Bowyer, 2nd Baron Denham",https://en.wikipedia.org/?curid=5026403
PID_000015346946,"Malcolm_Sinclair,_20th_Earl_of_Caithness","Malcolm Sinclair, 20th Earl of Caithness",https://en.wikipedia.org/?curid=5026741
PID_000015346983,Marcelo_Freixo,Marcelo Freixo,https://en.wikipedia.org/?curid=50269556
PID_000015347002,Ivanna_Klympush-Tsintsadze,Ivanna Klympush-Tsintsadze,https://en.wikipedia.org/?curid=50270233
PID_000015347057,Henry_Brown_Floyd_MacFarland,Henry Brown Floyd MacFarland,https://en.wikipedia.org/?curid=50274666
PID_000015347075,Charles_Bolden,Charles Bolden,https://en.wikipedia.org/?curid=502762
PID_000015347234,José_López_Domínguez,José López Domínguez,https://en.wikipedia.org/?curid=50285086
PID_000015347414,Tatyana_Moskalkova,Tatyana Moskalkova,https://en.wikipedia.org/?curid=50292444
PID_000015347459,Birender_Singh_Dhanoa,Birender Singh Dhanoa,https://en.wikipedia.org/?curid=50296179
PID_000015347498,Bhishmaraj_Angdembe,Bhishmaraj Angdembe,https://en.wikipedia.org/?curid=50298873
PID_000015347554,Probyn_Inniss,Probyn Inniss,https://en.wikipedia.org/?curid=50301691
PID_000015347579,Milton_Allen,Milton Allen,https://en.wikipedia.org/?curid=50303005
PID_000015347609,Gerald_Ford,Gerald Ford,https://en.wikipedia.org/?curid=5030380
PID_000015347701,Alex_R._Munson,Alex R. Munson,https://en.wikipedia.org/?curid=50309210
PID_000015347759,Richard_H._Truly,Richard H. Truly,https://en.wikipedia.org/?curid=503128
PID_000015347952,Vigneswaran_Sanasee,Vigneswaran Sanasee,https://en.wikipedia.org/?curid=50326973
PID_000015347967,Yoshijirō_Umezu,Yoshijirō Umezu,https://en.wikipedia.org/?curid=503282
PID_000015348178,William_A._Niskanen,William A. Niskanen,https://en.wikipedia.org/?curid=5033699
PID_000015348225,Murray_Stuart-Smith,Murray Stuart-Smith,https://en.wikipedia.org/?curid=50338889
PID_000015348279,Sumner_Welles,Sumner Welles,https://en.wikipedia.org/?curid=503405
PID_000015348283,Wilfred_Madius_Tangau,Wilfred Madius Tangau,https://en.wikipedia.org/?curid=50340789
PID_000015348285,Mah_Siew_Keong,Mah Siew Keong,https://en.wikipedia.org/?curid=50340805
PID_000015348518,Jonathan_Slater,Jonathan Slater,https://en.wikipedia.org/?curid=50350459
PID_000015348675,Todd_E._Edelman,Todd E. Edelman,https://en.wikipedia.org/?curid=50359729
PID_000015348688,Florence_Y._Pan,Florence Y. Pan,https://en.wikipedia.org/?curid=50360398
PID_000015348912,A._N._M._Ehsanul_Hoque_Milan,A. N. M. Ehsanul Hoque Milan,https://en.wikipedia.org/?curid=50370752
PID_000015349250,David_S._Cohen_(attorney),David S. Cohen (attorney),https://en.wikipedia.org/?curid=50379757
PID_000015349402,Zanele_Dlamini_Mbeki,Zanele Dlamini Mbeki,https://en.wikipedia.org/?curid=50386805
PID_000015349445,Richard_Posnett,Richard Posnett,https://en.wikipedia.org/?curid=50387596
PID_000015350002,Janine_A._Davidson,Janine A. Davidson,https://en.wikipedia.org/?curid=50405109
PID_000015350007,Deborah_R._Malac,Deborah R. Malac,https://en.wikipedia.org/?curid=50405351
PID_000015350106,Albert_Joseph_McConnell,Albert Joseph McConnell,https://en.wikipedia.org/?curid=50408600
